FerroElectric data
10/23/2019
12:23:13 AM

<data below>

0.000E+0	7.071E+0	7.071E+0	7.541E+0
1.000E+0	6.707E+0	1.500E+1	6.836E+0
2.000E+0	6.371E+0	1.515E+1	7.037E+0
3.000E+0	6.062E+0	1.636E+2	6.270E+0
4.000E+0	5.777E+0	0.000E+0	6.383E+0
5.000E+0	5.515E+0	0.000E+0	6.238E+0
6.000E+0	5.275E+0	0.000E+0	5.549E+0
7.000E+0	5.055E+0	0.000E+0	5.413E+0
8.000E+0	4.853E+0	0.000E+0	5.158E+0
9.000E+0	4.669E+0	0.000E+0	4.952E+0
1.000E+1	4.501E+0	0.000E+0	4.881E+0
1.100E+1	4.348E+0	0.000E+0	4.786E+0
1.200E+1	4.210E+0	0.000E+0	4.747E+0
1.300E+1	4.084E+0	0.000E+0	4.717E+0
1.400E+1	3.970E+0	0.000E+0	4.385E+0
1.500E+1	3.868E+0	0.000E+0	4.609E+0
1.600E+1	3.777E+0	0.000E+0	3.858E+0
1.700E+1	3.695E+0	0.000E+0	3.839E+0
1.800E+1	3.623E+0	0.000E+0	4.238E+0
1.900E+1	3.559E+0	0.000E+0	3.957E+0
2.000E+1	3.503E+0	0.000E+0	4.019E+0
2.100E+1	3.454E+0	0.000E+0	3.796E+0
2.200E+1	3.412E+0	0.000E+0	3.619E+0
2.300E+1	3.376E+0	0.000E+0	3.971E+0
2.400E+1	3.347E+0	0.000E+0	3.346E+0
2.500E+1	3.322E+0	0.000E+0	3.613E+0
2.600E+1	3.303E+0	0.000E+0	3.404E+0
2.700E+1	3.289E+0	0.000E+0	3.618E+0
2.800E+1	3.278E+0	0.000E+0	3.661E+0
2.900E+1	3.272E+0	0.000E+0	3.965E+0
3.000E+1	3.269E+0	0.000E+0	3.386E+0
3.100E+1	3.270E+0	0.000E+0	3.319E+0
3.200E+1	3.274E+0	0.000E+0	3.403E+0
3.300E+1	3.281E+0	0.000E+0	3.413E+0
3.400E+1	3.290E+0	0.000E+0	3.512E+0
3.500E+1	3.302E+0	0.000E+0	3.221E+0
3.600E+1	3.317E+0	0.000E+0	3.436E+0
3.700E+1	3.333E+0	0.000E+0	3.524E+0
3.800E+1	3.351E+0	0.000E+0	3.377E+0
3.900E+1	3.371E+0	0.000E+0	3.739E+0
4.000E+1	3.392E+0	0.000E+0	3.679E+0
4.100E+1	3.415E+0	0.000E+0	3.605E+0
4.200E+1	3.439E+0	0.000E+0	3.842E+0
4.300E+1	3.464E+0	0.000E+0	3.343E+0
4.400E+1	3.490E+0	0.000E+0	3.510E+0
4.500E+1	3.517E+0	0.000E+0	3.784E+0
4.600E+1	3.545E+0	0.000E+0	3.595E+0
4.700E+1	3.573E+0	0.000E+0	3.560E+0
4.800E+1	3.603E+0	0.000E+0	3.822E+0
4.900E+1	3.633E+0	0.000E+0	3.699E+0
5.000E+1	3.663E+0	0.000E+0	3.804E+0
5.100E+1	3.694E+0	0.000E+0	3.433E+0
5.200E+1	3.725E+0	0.000E+0	3.501E+0
5.300E+1	3.756E+0	0.000E+0	3.782E+0
5.400E+1	3.788E+0	0.000E+0	4.038E+0
5.500E+1	3.820E+0	0.000E+0	3.833E+0
5.600E+1	3.852E+0	0.000E+0	3.811E+0
5.700E+1	3.884E+0	0.000E+0	3.777E+0
5.800E+1	3.916E+0	0.000E+0	3.791E+0
5.900E+1	3.948E+0	0.000E+0	4.057E+0
6.000E+1	3.980E+0	0.000E+0	3.979E+0
6.100E+1	4.012E+0	0.000E+0	3.754E+0
6.200E+1	4.044E+0	0.000E+0	3.884E+0
6.300E+1	4.075E+0	0.000E+0	3.940E+0
6.400E+1	4.107E+0	0.000E+0	4.436E+0
6.500E+1	4.138E+0	0.000E+0	4.063E+0
6.600E+1	4.170E+0	0.000E+0	4.563E+0
6.700E+1	4.201E+0	0.000E+0	4.208E+0
6.800E+1	4.231E+0	0.000E+0	4.151E+0
6.900E+1	4.262E+0	0.000E+0	4.460E+0
7.000E+1	4.292E+0	0.000E+0	4.102E+0
7.100E+1	4.322E+0	0.000E+0	4.251E+0
7.200E+1	4.352E+0	0.000E+0	4.523E+0
7.300E+1	4.381E+0	0.000E+0	4.420E+0
7.400E+1	4.410E+0	0.000E+0	4.420E+0
7.500E+1	4.439E+0	0.000E+0	4.183E+0
7.600E+1	4.467E+0	0.000E+0	4.369E+0
7.700E+1	4.495E+0	0.000E+0	4.447E+0
7.800E+1	4.523E+0	0.000E+0	4.819E+0
7.900E+1	4.550E+0	0.000E+0	4.378E+0
8.000E+1	4.577E+0	0.000E+0	4.759E+0
8.100E+1	4.604E+0	0.000E+0	4.281E+0
8.200E+1	4.630E+0	0.000E+0	4.706E+0
8.300E+1	4.656E+0	0.000E+0	4.706E+0
8.400E+1	4.681E+0	0.000E+0	4.768E+0
8.500E+1	4.706E+0	0.000E+0	4.403E+0
8.600E+1	4.731E+0	0.000E+0	4.835E+0
8.700E+1	4.755E+0	0.000E+0	5.058E+0
8.800E+1	4.779E+0	0.000E+0	5.057E+0
8.900E+1	4.802E+0	0.000E+0	4.714E+0
9.000E+1	4.825E+0	0.000E+0	4.908E+0
9.100E+1	4.848E+0	0.000E+0	4.825E+0
9.200E+1	4.870E+0	0.000E+0	4.825E+0
9.300E+1	4.892E+0	0.000E+0	4.726E+0
9.400E+1	4.914E+0	0.000E+0	4.927E+0
9.500E+1	4.935E+0	0.000E+0	4.769E+0
9.600E+1	4.956E+0	0.000E+0	4.604E+0
9.700E+1	4.976E+0	0.000E+0	5.047E+0
9.800E+1	4.996E+0	0.000E+0	4.883E+0
9.900E+1	5.015E+0	0.000E+0	5.148E+0
1.000E+2	5.034E+0	0.000E+0	4.817E+0
1.010E+2	5.053E+0	0.000E+0	5.313E+0
1.020E+2	5.072E+0	0.000E+0	4.997E+0
1.030E+2	5.090E+0	0.000E+0	4.751E+0
1.040E+2	5.107E+0	0.000E+0	4.807E+0
1.050E+2	5.124E+0	0.000E+0	5.306E+0
1.060E+2	5.141E+0	0.000E+0	4.913E+0
1.070E+2	5.158E+0	0.000E+0	5.010E+0
1.080E+2	5.174E+0	0.000E+0	5.187E+0
1.090E+2	5.190E+0	0.000E+0	5.367E+0
1.100E+2	5.205E+0	0.000E+0	5.269E+0
1.110E+2	5.220E+0	0.000E+0	4.879E+0
1.120E+2	5.235E+0	0.000E+0	4.884E+0
1.130E+2	5.249E+0	0.000E+0	5.383E+0
1.140E+2	5.263E+0	0.000E+0	4.835E+0
1.150E+2	5.276E+0	0.000E+0	4.962E+0
1.160E+2	5.290E+0	0.000E+0	5.398E+0
1.170E+2	5.302E+0	0.000E+0	4.857E+0
1.180E+2	5.315E+0	0.000E+0	5.360E+0
1.190E+2	5.327E+0	0.000E+0	5.253E+0
1.200E+2	5.339E+0	0.000E+0	5.308E+0
1.210E+2	5.351E+0	0.000E+0	5.380E+0
1.220E+2	5.362E+0	0.000E+0	5.159E+0
1.230E+2	5.373E+0	0.000E+0	5.493E+0
1.240E+2	5.383E+0	0.000E+0	5.200E+0
1.250E+2	5.393E+0	0.000E+0	5.246E+0
1.260E+2	5.403E+0	0.000E+0	5.177E+0
1.270E+2	5.413E+0	0.000E+0	4.986E+0
1.280E+2	5.422E+0	0.000E+0	5.271E+0
1.290E+2	5.431E+0	0.000E+0	5.097E+0
1.300E+2	5.440E+0	0.000E+0	5.705E+0
1.310E+2	5.448E+0	0.000E+0	5.639E+0
1.320E+2	5.456E+0	0.000E+0	5.591E+0
1.330E+2	5.464E+0	0.000E+0	5.783E+0
1.340E+2	5.472E+0	0.000E+0	5.709E+0
1.350E+2	5.479E+0	0.000E+0	5.184E+0
1.360E+2	5.486E+0	0.000E+0	5.474E+0
1.370E+2	5.492E+0	0.000E+0	5.637E+0
1.380E+2	5.499E+0	0.000E+0	5.152E+0
1.390E+2	5.505E+0	0.000E+0	5.309E+0
1.400E+2	5.510E+0	0.000E+0	5.450E+0
