FerroElectric data
10/28/2019
10:36:01 PM

<data below>

0.000E+0	7.071E+0	7.071E+0	7.200E+0
1.000E+0	6.793E+0	1.818E+1	7.078E+0
2.000E+0	6.534E+0	1.515E+1	6.836E+0
3.000E+0	6.293E+0	1.495E+2	6.673E+0
4.000E+0	6.069E+0	0.000E+0	6.102E+0
5.000E+0	5.861E+0	0.000E+0	5.854E+0
6.000E+0	5.667E+0	0.000E+0	5.492E+0
7.000E+0	5.488E+0	0.000E+0	5.525E+0
8.000E+0	5.322E+0	0.000E+0	5.189E+0
9.000E+0	5.169E+0	0.000E+0	4.857E+0
1.000E+1	5.027E+0	0.000E+0	4.518E+0
1.100E+1	4.897E+0	0.000E+0	4.942E+0
1.200E+1	4.777E+0	0.000E+0	4.282E+0
1.300E+1	4.667E+0	0.000E+0	4.536E+0
1.400E+1	4.566E+0	0.000E+0	3.986E+0
1.500E+1	4.474E+0	0.000E+0	3.905E+0
1.600E+1	4.390E+0	0.000E+0	3.824E+0
1.700E+1	4.314E+0	0.000E+0	3.856E+0
1.800E+1	4.245E+0	0.000E+0	3.892E+0
1.900E+1	4.183E+0	0.000E+0	3.801E+0
2.000E+1	4.127E+0	0.000E+0	3.785E+0
2.100E+1	4.077E+0	0.000E+0	3.658E+0
2.200E+1	4.033E+0	0.000E+0	3.919E+0
2.300E+1	3.994E+0	0.000E+0	3.402E+0
2.400E+1	3.960E+0	0.000E+0	3.469E+0
2.500E+1	3.931E+0	0.000E+0	3.263E+0
2.600E+1	3.907E+0	0.000E+0	3.203E+0
2.700E+1	3.886E+0	0.000E+0	3.705E+0
2.800E+1	3.869E+0	0.000E+0	3.619E+0
2.900E+1	3.856E+0	0.000E+0	3.375E+0
3.000E+1	3.846E+0	0.000E+0	3.244E+0
3.100E+1	3.839E+0	0.000E+0	3.381E+0
3.200E+1	3.835E+0	0.000E+0	3.164E+0
3.300E+1	3.833E+0	0.000E+0	3.655E+0
3.400E+1	3.835E+0	0.000E+0	3.671E+0
